PRKCQ	megakaryocyte
PRKG1	megakaryocyte, purkinje cells
PRMT1	megakaryocyte
PRMT6	megakaryocyte
PROS1	megakaryocyte, progenitor
PRR5	megakaryocyte
PSAP	megakaryocyte, neutrophil granulocyte, progenitor
PSG9	megakaryocyte
PTAFR	megakaryocyte, neutrophil granulocyte
PTGDS	megakaryocyte
PTGIS	megakaryocyte
PTPN11	megakaryocyte, myeloid
RAB5A	megakaryocyte
RAB27B	megakaryocyte
RAD51B	megakaryocyte
RAD51C	megakaryocyte
RAP1B	megakaryocyte, neutrophil granulocyte
RAP1GAP2	megakaryocyte
RBBP5	megakaryocyte
RBSN	megakaryocyte
RCOR1	megakaryocyte
SCCPDH	megakaryocyte
SCG3	megakaryocyte, progenitor
SELENOP	megakaryocyte
SELPLG	megakaryocyte, myeloid
SEPT5	megakaryocyte, myeloid
SERPINA1	megakaryocyte, neutrophil granulocyte
SERPINA3	megakaryocyte, neutrophil granulocyte
SERPINA4	megakaryocyte
SERPINB8	megakaryocyte
SERPINE1	megakaryocyte
SERPINF2	megakaryocyte
SERPING1	megakaryocyte
SETD1A	megakaryocyte
SETD1B	megakaryocyte
SH2B1	megakaryocyte
SH2B3	megakaryocyte
SIN3A	megakaryocyte
SIN3B	megakaryocyte
SLFN14	megakaryocyte
SNAPIN	megakaryocyte
SNX4	megakaryocyte
SNX6	megakaryocyte
SOD1	megakaryocyte
SPARC	megakaryocyte
SPECC1	megakaryocyte
SPP2	megakaryocyte
SRGN	megakaryocyte
STXBP2	megakaryocyte, natural killer cell
SYTL4	megakaryocyte
TAGLN2	megakaryocyte
TBXA2R	megakaryocyte
TBXAS1	megakaryocyte
TCF20	megakaryocyte
TEX264	megakaryocyte
TF	megakaryocyte
TGFB2	megakaryocyte
TGFB3	megakaryocyte
THBS1	megakaryocyte
THPO	megakaryocyte
TIMP1	megakaryocyte
TIMP3	megakaryocyte
TIMP4	megakaryocyte
TMSB4X	megakaryocyte
TMX3	megakaryocyte, neuron retina horizontal cell
TNRC6A	megakaryocyte
TNRC6B	megakaryocyte
TNRC6C	megakaryocyte
TOR4A	megakaryocyte
TP53	megakaryocyte
TTN	megakaryocyte
TUBA4A	megakaryocyte
TUBB1	megakaryocyte
UBASH3B	megakaryocyte
VCL	megakaryocyte, neutrophil granulocyte
VPS45	megakaryocyte
VTI1B	megakaryocyte
VWF	megakaryocyte
WDR1	megakaryocyte
WDR5	megakaryocyte
WDR66	megakaryocyte
WIPF2	megakaryocyte
ZFPM1	megakaryocyte
ZFPM2	megakaryocyte
ADA2	monocyte, neutrophil granulocyte
AZU1	monocyte, neutrophil granulocyte
CCL1	monocyte, neutrophil granulocyte
CCL14	monocyte
CCL15	monocyte
CCL16	monocyte, myeloid, neutrophil granulocyte, progenitor
CCL17	monocyte
CCL23	monocyte, neutrophil granulocyte, progenitor
CCL24	monocyte, neutrophil granulocyte, progenitor
CCR2	monocyte
CKLF	monocyte, neutrophil granulocyte, skeletal muscle cell
CLEC12A	monocyte, neutrophil granulocyte
CXCL10	monocyte
HHLA2	monocyte
IL19	monocyte
IL31RA	monocyte
LBP	monocyte
MNDA	monocyte, myeloid, neutrophil granulocyte
NLRP12	monocyte
NUP85	monocyte
SPN	monocyte
TNFRSF9	monocyte
UBE2V2	monocyte
AATK	myeloid, progenitor
ABI1	myeloid
ADGRE2	myeloid
ADGRE3	myeloid, neutrophil granulocyte
AFDN	myeloid
ARL6IP1	myeloid, progenitor
ASB2	myeloid
ATG2B	myeloid
BAALC	myeloid
CBFA2T2	myeloid
CBFA2T3	myeloid
CCL20	myeloid, progenitor
CD93	myeloid, neutrophil granulocyte
CEBPZ	myeloid
CHIC2	myeloid
CLEC1B	myeloid
CLEC9A	myeloid
DDX10	myeloid
FLT3	myeloid
GPX3	myeloid
HEPACAM2	myeloid
HMSD	myeloid
HOXA9	myeloid
HOXB3	myeloid
HOXB5	myeloid
HUWE1	myeloid, neutrophil granulocyte
IL10RA	myeloid, progenitor
INPP5D	myeloid
ITGAD	myeloid
JARID2	myeloid
KAT6A	myeloid
KAT6B	myeloid
LECT2	myeloid, neutrophil granulocyte, osteoblast
LGALS3	myeloid, neutrophil granulocyte
LIF	myeloid
MLF1	myeloid
MPO	myeloid, neutrophil granulocyte, progenitor
MYH11	myeloid
NCF4	myeloid, neutrophil granulocyte
NMI	myeloid
NPM1	myeloid
NSD1	myeloid
NUP214	myeloid
PCM1	myeloid
PICALM	myeloid
PIK3CG	myeloid
POU4F1	myeloid, neuron retina horizontal cell
PRDM16	myeloid
PSTPIP1	myeloid
PVT1	myeloid
RGS2	myeloid
RNF130	myeloid, progenitor
RPL22	myeloid
RUNX1T1	myeloid
RUNX2	myeloid, osteoblast
SAMD9L	myeloid
SCAND1	myeloid
SEPT6	myeloid
SP110	myeloid
TRIB2	myeloid
YTHDF2	myeloid
ANK2	myocyte
BMP10	myocyte
BORCS8-MEF2B	myocyte
CTF1	myocyte
CXXC5	myocyte
FBLIM1	myocyte
FHOD3	myocyte
HDAC5	myocyte
IL6ST	myocyte
MEF2D	myocyte
MYLK3	myocyte
MYZAP	myocyte
PDLIM5	myocyte
SLC2A4RG	myocyte
SLC8A1	myocyte
SNTA1	myocyte
SPEG	myocyte
TMEM43	myocyte
ZC3H12A	myocyte
CD53	natural killer cell, neutrophil granulocyte
ELF4	natural killer cell
GNLY	natural killer cell
GZMA	natural killer cell
IL12A	natural killer cell
IL15	natural killer cell
IL18	natural killer cell
KIR2DL2	natural killer cell
KIR2DL5A	natural killer cell
KIR2DL5B	natural killer cell
KIR2DS1	natural killer cell
KIR2DS2	natural killer cell
KIR2DS3	natural killer cell
KIR2DS4	natural killer cell
KIR2DS5	natural killer cell
KIR3DL3	natural killer cell
KIR3DP1	natural killer cell
KIR3DS1	natural killer cell
NKTR	natural killer cell
TBX21	natural killer cell, progenitor
OPN4	neuron amacrine cells, neuron retina horizontal cell
MAG	neuron cells
MTPN	neuron granule cells
VSNL1	neuron granule cells
ABCA4	neuron retina horizontal cell, photoreceptor blue-sensitive cone cell of eye, photoreceptor rod cells
ADAMTS18	neuron retina horizontal cell
AIPL1	neuron retina horizontal cell
ALDH1A2	neuron retina horizontal cell
ALDH1A3	neuron retina horizontal cell
ALDH8A1	neuron retina horizontal cell
AOC2	neuron retina horizontal cell
ATOH7	neuron retina horizontal cell
ATXN1	neuron retina horizontal cell
ATXN7	neuron retina horizontal cell
BBS5	neuron retina horizontal cell
BBS7	neuron retina horizontal cell
BCO1	neuron retina horizontal cell
BEST1	neuron retina horizontal cell
BEST2	neuron retina horizontal cell
BHLHE23	neuron retina horizontal cell
BTC	neuron retina horizontal cell
C1QTNF5	neuron retina horizontal cell
C8orf37	neuron retina horizontal cell
CABP1	neuron retina horizontal cell
CABP5	neuron retina horizontal cell
CDHR1	neuron retina horizontal cell
CEP41	neuron retina horizontal cell
CEP78	neuron retina horizontal cell
CEP104	neuron retina horizontal cell
CHM	neuron retina horizontal cell
CHML	neuron retina horizontal cell
CHRDL1	neuron retina horizontal cell
CLDN19	neuron retina horizontal cell
CLRN1	neuron retina horizontal cell
COL18A1	neuron retina horizontal cell
CTC1	neuron retina horizontal cell
CYGB	neuron retina horizontal cell
CYP4V2	neuron retina horizontal cell, progenitor
DGKI	neuron retina horizontal cell
DHX30	neuron retina horizontal cell
DRAM2	neuron retina horizontal cell
EFEMP1	neuron retina horizontal cell
ELOVL4	neuron retina horizontal cell, photoreceptor blue-sensitive cone cell of eye
EYS	neuron retina horizontal cell
FAM161A	neuron retina horizontal cell, progenitor
FOXD1	neuron retina horizontal cell, progenitor
GLRA4	neuron retina horizontal cell
GNG13	neuron retina horizontal cell
GRK7	neuron retina horizontal cell
GUCA1A	neuron retina horizontal cell
GUCY2D	neuron retina horizontal cell
GUCY2F	neuron retina horizontal cell
HPCA	neuron retina horizontal cell, photoreceptor blue-sensitive cone cell of eye
HPCAL1	neuron retina horizontal cell
IGFBP7	neuron retina horizontal cell
IMPG1	neuron retina horizontal cell, photoreceptor blue-sensitive cone cell of eye
INPP5E	neuron retina horizontal cell
IRX5	neuron retina horizontal cell
KCNJ13	neuron retina horizontal cell
LDB2	neuron retina horizontal cell
LRAT	neuron retina horizontal cell
MDM1	neuron retina horizontal cell
MERTK	neuron retina horizontal cell
MIAT	neuron retina horizontal cell
MPP4	neuron retina horizontal cell
MPP5	neuron retina horizontal cell, schwann cell
MTNR1B	neuron retina horizontal cell
MYL5	neuron retina horizontal cell
MYO3A	neuron retina horizontal cell
MYO7A	neuron retina horizontal cell, outer hair cell of vestibular system of ear
NAPEPLD	neuron retina horizontal cell
NPHP1	neuron retina horizontal cell
NR2E1	neuron retina horizontal cell
NR2E3	neuron retina horizontal cell
NRL	neuron retina horizontal cell
NYX	neuron retina horizontal cell
OCLM	neuron retina horizontal cell
OPN3	neuron retina horizontal cell
OPN5	neuron retina horizontal cell
OPTC	neuron retina horizontal cell
P3H2	neuron retina horizontal cell
PCDH15	neuron retina horizontal cell
PDC	neuron retina horizontal cell
PDCL	neuron retina horizontal cell
PDE6A	neuron retina horizontal cell
PDE6H	neuron retina horizontal cell
PITPNM1	neuron retina horizontal cell
PITPNM2	neuron retina horizontal cell
PLCB4	neuron retina horizontal cell
POU4F2	neuron retina horizontal cell
POU4F3	neuron retina horizontal cell
PPEF1	neuron retina horizontal cell
PPEF2	neuron retina horizontal cell
PRCD	neuron retina horizontal cell
PRPH2	neuron retina horizontal cell, photoreceptor blue-sensitive cone cell of eye, photoreceptor rod cells
RAX	neuron retina horizontal cell
RAX2	neuron retina horizontal cell, photoreceptor blue-sensitive cone cell of eye, photoreceptor rod cells
RBP3	neuron retina horizontal cell, photoreceptor blue-sensitive cone cell of eye
RCVRN	neuron retina horizontal cell
RD3	neuron retina horizontal cell
RDH5	neuron retina horizontal cell
RDH8	neuron retina horizontal cell
RDH10	neuron retina horizontal cell
RDH11	neuron retina horizontal cell
RDH12	neuron retina horizontal cell
REEP6	neuron retina horizontal cell
RGR	neuron retina horizontal cell, photoreceptor blue-sensitive cone cell of eye
RGS9	neuron retina horizontal cell
RGS9BP	neuron retina horizontal cell
RHO	neuron retina horizontal cell
RLBP1	neuron retina horizontal cell
ROM1	neuron retina horizontal cell
RP1	neuron retina horizontal cell
RP1L1	neuron retina horizontal cell
RP2	neuron retina horizontal cell
RPE65	neuron retina horizontal cell
RRH	neuron retina horizontal cell
RS1	neuron retina horizontal cell
RTBDN	neuron retina horizontal cell
SAG	neuron retina horizontal cell
SDCCAG8	neuron retina horizontal cell
SDR16C5	neuron retina horizontal cell
SFRP1	neuron retina horizontal cell, photoreceptor blue-sensitive cone cell of eye
SFRP5	neuron retina horizontal cell, photoreceptor blue-sensitive cone cell of eye
SLC24A1	neuron retina horizontal cell
SLC24A2	neuron retina horizontal cell
SPATA7	neuron retina horizontal cell
TEAD1	neuron retina horizontal cell
TECPR2	neuron retina horizontal cell
TTC8	neuron retina horizontal cell
TUG1	neuron retina horizontal cell
UNC119	neuron retina horizontal cell
USH2A	neuron retina horizontal cell
VAX2	neuron retina horizontal cell
VSX2	neuron retina horizontal cell
WDR17	neuron retina horizontal cell
ZNF408	neuron retina horizontal cell
ZNF513	neuron retina horizontal cell
ABCA13	neutrophil granulocyte
ACAA1	neutrophil granulocyte
ACLY	neutrophil granulocyte
ACPP	neutrophil granulocyte, prostate gland cell secretes seminal fluid
ACTR1B	neutrophil granulocyte
ACTR2	neutrophil granulocyte
ACTR10	neutrophil granulocyte
ADAM8	neutrophil granulocyte
ADAM10	neutrophil granulocyte
ADGRE5	neutrophil granulocyte
ADGRG3	neutrophil granulocyte
ADORA3	neutrophil granulocyte
AGA	neutrophil granulocyte
AGL	neutrophil granulocyte
ALAD	neutrophil granulocyte, progenitor
ALDH3B1	neutrophil granulocyte
ALDOC	neutrophil granulocyte, purkinje cells
ALOX5	neutrophil granulocyte
ANXA2	neutrophil granulocyte, osteoclast
AOC1	neutrophil granulocyte
AP1M1	neutrophil granulocyte
AP2A2	neutrophil granulocyte
APAF1	neutrophil granulocyte
APEH	neutrophil granulocyte
APRT	neutrophil granulocyte
ARHGAP9	neutrophil granulocyte
ARHGAP45	neutrophil granulocyte
ARL8A	neutrophil granulocyte
ARMC8	neutrophil granulocyte
ARPC5	neutrophil granulocyte
ARSA	neutrophil granulocyte
ARSB	neutrophil granulocyte
ASAH1	neutrophil granulocyte
ATAD3B	neutrophil granulocyte
ATP6AP2	neutrophil granulocyte
ATP8A1	neutrophil granulocyte
ATP8B4	neutrophil granulocyte
ATP11A	neutrophil granulocyte
ATP11B	neutrophil granulocyte
B4GALT1	neutrophil granulocyte
BIN2	neutrophil granulocyte
BPI	neutrophil granulocyte
BRI3	neutrophil granulocyte
C1orf35	neutrophil granulocyte
C3AR1	neutrophil granulocyte
C5AR1	neutrophil granulocyte
C6orf120	neutrophil granulocyte
CAB39	neutrophil granulocyte
CALML5	neutrophil granulocyte
CAMK1D	neutrophil granulocyte
CAMP	neutrophil granulocyte
CANT1	neutrophil granulocyte
CAPN1	neutrophil granulocyte
CAT	neutrophil granulocyte
CCT2	neutrophil granulocyte
CCT8	neutrophil granulocyte
CD44	neutrophil granulocyte
CD55	neutrophil granulocyte
CD58	neutrophil granulocyte
CD59	neutrophil granulocyte
CDA	neutrophil granulocyte
CDK13	neutrophil granulocyte
CEACAM1	neutrophil granulocyte
CEACAM3	neutrophil granulocyte
CEACAM6	neutrophil granulocyte
CEACAM8	neutrophil granulocyte
CEP290	neutrophil granulocyte
CFP	neutrophil granulocyte
CHRNB4	neutrophil granulocyte
CKAP4	neutrophil granulocyte
CLEC4D	neutrophil granulocyte
CLEC5A	neutrophil granulocyte
CMTM6	neutrophil granulocyte
CNN2	neutrophil granulocyte
COMMD3	neutrophil granulocyte
COMMD9	neutrophil granulocyte
COPB1	neutrophil granulocyte
COTL1	neutrophil granulocyte
CPNE1	neutrophil granulocyte
CPNE3	neutrophil granulocyte
CPPED1	neutrophil granulocyte
CRACR2A	neutrophil granulocyte
CREG1	neutrophil granulocyte
CRISP3	neutrophil granulocyte
CRISPLD2	neutrophil granulocyte
CSNK2B	neutrophil granulocyte
CST3	neutrophil granulocyte, smooth muscle cell
CSTB	neutrophil granulocyte
CTSA	neutrophil granulocyte
CTSB	neutrophil granulocyte, progenitor
CTSC	neutrophil granulocyte
CTSD	neutrophil granulocyte
CTSG	neutrophil granulocyte
CTSH	neutrophil granulocyte, progenitor
CTSL	neutrophil granulocyte, progenitor
CTSZ	neutrophil granulocyte
CXCL1	neutrophil granulocyte
CXCL3	neutrophil granulocyte
CXCL5	neutrophil granulocyte
CXCL8	neutrophil granulocyte
CXCL9	neutrophil granulocyte
CXCR1	neutrophil granulocyte, oligodendrocyte, progenitor
CYBA	neutrophil granulocyte
CYBB	neutrophil granulocyte
CYFIP1	neutrophil granulocyte
CYSTM1	neutrophil granulocyte
DBNL	neutrophil granulocyte
DDOST	neutrophil granulocyte
DDX3X	neutrophil granulocyte
DEFA1	neutrophil granulocyte, urinary epithelium cell
DEFA1B	neutrophil granulocyte, urinary epithelium cell
DEFA3	neutrophil granulocyte, urinary epithelium cell
DEFA4	neutrophil granulocyte, urinary epithelium cell
DEFA5	neutrophil granulocyte, urinary epithelium cell
DEFA6	neutrophil granulocyte, urinary epithelium cell
DEFB1	neutrophil granulocyte
DEFB4A	neutrophil granulocyte
DEFB4B	neutrophil granulocyte
DEFB103A	neutrophil granulocyte
DEFB103B	neutrophil granulocyte
DEFB104A	neutrophil granulocyte
DEFB104B	neutrophil granulocyte
DEFB105A	neutrophil granulocyte
DEFB105B	neutrophil granulocyte
DEFB106A	neutrophil granulocyte
DEFB106B	neutrophil granulocyte
DEFB107A	neutrophil granulocyte
DEFB107B	neutrophil granulocyte
DEFB108B	neutrophil granulocyte
DEFB110	neutrophil granulocyte
DEFB112	neutrophil granulocyte
DEFB113	neutrophil granulocyte
DEFB114	neutrophil granulocyte
DEFB115	neutrophil granulocyte
DEFB116	neutrophil granulocyte
DEGS1	neutrophil granulocyte
DERA	neutrophil granulocyte
DGAT1	neutrophil granulocyte
DNAJC3	neutrophil granulocyte
DNAJC5	neutrophil granulocyte
DNASE1L1	neutrophil granulocyte
DOK3	neutrophil granulocyte
DPP7	neutrophil granulocyte
DSC1	neutrophil granulocyte
DSG1	neutrophil granulocyte
DSN1	neutrophil granulocyte
DSP	neutrophil granulocyte
DYNC1H1	neutrophil granulocyte
DYNC1LI1	neutrophil granulocyte
DYNLL1	neutrophil granulocyte
DYNLT1	neutrophil granulocyte
EEF1A1	neutrophil granulocyte
EEF2	neutrophil granulocyte
ELANE	neutrophil granulocyte
ENPP4	neutrophil granulocyte
ERP44	neutrophil granulocyte
FABP5	neutrophil granulocyte
FCGR3B	neutrophil granulocyte
FCN1	neutrophil granulocyte
FGL2	neutrophil granulocyte
FLG2	neutrophil granulocyte
FOLR3	neutrophil granulocyte
FPR1	neutrophil granulocyte
FPR2	neutrophil granulocyte
FRK	neutrophil granulocyte
FRMPD3	neutrophil granulocyte
FTH1	neutrophil granulocyte
FTL	neutrophil granulocyte
FUCA1	neutrophil granulocyte
FUCA2	neutrophil granulocyte
GAA	neutrophil granulocyte
GALNS	neutrophil granulocyte
GDI2	neutrophil granulocyte
GGH	neutrophil granulocyte
GHDC	neutrophil granulocyte
GLA	neutrophil granulocyte
GLB1	neutrophil granulocyte
GM2A	neutrophil granulocyte
GMFG	neutrophil granulocyte
GNS	neutrophil granulocyte
GOLGA7	neutrophil granulocyte
GPI	neutrophil granulocyte
GPR84	neutrophil granulocyte
GRN	neutrophil granulocyte, progenitor
GSDMD	neutrophil granulocyte
GSN	neutrophil granulocyte
GSTP1	neutrophil granulocyte
GUSB	neutrophil granulocyte
GYG1	neutrophil granulocyte
HEBP2	neutrophil granulocyte
HEXB	neutrophil granulocyte
HGSNAT	neutrophil granulocyte
HK3	neutrophil granulocyte
HMGB1	neutrophil granulocyte
HMOX2	neutrophil granulocyte
HP	neutrophil granulocyte
HPSE	neutrophil granulocyte
HRNR	neutrophil granulocyte
HSP90AA1	neutrophil granulocyte
HSP90AB1	neutrophil granulocyte
HSPA1A	neutrophil granulocyte
HSPA1B	neutrophil granulocyte
HSPA6	neutrophil granulocyte
HSPA8	neutrophil granulocyte
IDH1	neutrophil granulocyte
IGF2R	neutrophil granulocyte
IL17RA	neutrophil granulocyte, progenitor
ILF2	neutrophil granulocyte
IMPDH1	neutrophil granulocyte
IMPDH2	neutrophil granulocyte
IQGAP1	neutrophil granulocyte
IQGAP2	neutrophil granulocyte
ISG15	neutrophil granulocyte
IST1	neutrophil granulocyte
ITGAV	neutrophil granulocyte
JAGN1	neutrophil granulocyte
JUP	neutrophil granulocyte
KCMF1	neutrophil granulocyte
KCNAB2	neutrophil granulocyte
KPNB1	neutrophil granulocyte
KRT1	neutrophil granulocyte, wet stratified barrier epithelial cells
LAMP1	neutrophil granulocyte
LAMTOR1	neutrophil granulocyte
LAMTOR2	neutrophil granulocyte
LAMTOR3	neutrophil granulocyte
LCN2	neutrophil granulocyte
LRG1	neutrophil granulocyte
LRRC7	neutrophil granulocyte
LTA4H	neutrophil granulocyte
LTF	neutrophil granulocyte
LYZ	neutrophil granulocyte
MAGT1	neutrophil granulocyte
MAN2B1	neutrophil granulocyte
MANBA	neutrophil granulocyte
MAPK1	neutrophil granulocyte, osteoblast
METTL7A	neutrophil granulocyte
MGAM	neutrophil granulocyte
MGST1	neutrophil granulocyte
MLEC	neutrophil granulocyte
MME	neutrophil granulocyte
MMP8	neutrophil granulocyte
MMP9	neutrophil granulocyte, progenitor
MMP25	neutrophil granulocyte
MOSPD2	neutrophil granulocyte
MVP	neutrophil granulocyte
NAPRT	neutrophil granulocyte
NCF1	neutrophil granulocyte
NCF1C	neutrophil granulocyte
NCF2	neutrophil granulocyte
NCKAP1L	neutrophil granulocyte
NCSTN	neutrophil granulocyte, progenitor
NDUFC2	neutrophil granulocyte
NEU1	neutrophil granulocyte
NFASC	neutrophil granulocyte
NHLRC3	neutrophil granulocyte
NIT2	neutrophil granulocyte
NME2	neutrophil granulocyte
NPC2	neutrophil granulocyte
OLFM4	neutrophil granulocyte
OLR1	neutrophil granulocyte
ORMDL3	neutrophil granulocyte
OSTF1	neutrophil granulocyte, osteoclast
PA2G4	neutrophil granulocyte
PDXK	neutrophil granulocyte
PFKL	neutrophil granulocyte
PGAM1	neutrophil granulocyte
PGLYRP1	neutrophil granulocyte
PGM1	neutrophil granulocyte
PGM2	neutrophil granulocyte
PGRMC1	neutrophil granulocyte
PIGR	neutrophil granulocyte
PIK3CB	neutrophil granulocyte
PKM	neutrophil granulocyte
PKP1	neutrophil granulocyte
PLAC8	neutrophil granulocyte
PLAUR	neutrophil granulocyte
PLEKHO2	neutrophil granulocyte
PPIE	neutrophil granulocyte
PRCP	neutrophil granulocyte
PRDX4	neutrophil granulocyte
PRDX6	neutrophil granulocyte
PRG3	neutrophil granulocyte
PRKCD	neutrophil granulocyte
PRSS2	neutrophil granulocyte
PRSS3	neutrophil granulocyte
PRSS57	neutrophil granulocyte
PRTN3	neutrophil granulocyte
PSEN1	neutrophil granulocyte, progenitor
PTGES2	neutrophil granulocyte
PTPRB	neutrophil granulocyte
PTPRJ	neutrophil granulocyte
PTPRN2	neutrophil granulocyte
PYCARD	neutrophil granulocyte
PYGB	neutrophil granulocyte
PYGL	neutrophil granulocyte
RAB3A	neutrophil granulocyte
RAB3D	neutrophil granulocyte
RAB4B	neutrophil granulocyte
RAB5B	neutrophil granulocyte
RAB5C	neutrophil granulocyte
RAB6A	neutrophil granulocyte
RAB7A	neutrophil granulocyte
RAB9B	neutrophil granulocyte
RAB10	neutrophil granulocyte
RAB14	neutrophil granulocyte
RAB18	neutrophil granulocyte
RAB24	neutrophil granulocyte
RAB27A	neutrophil granulocyte
RAB31	neutrophil granulocyte
RAB37	neutrophil granulocyte
RAB44	neutrophil granulocyte
RAC2	neutrophil granulocyte
RAP1A	neutrophil granulocyte
RAP2B	neutrophil granulocyte
RAP2C	neutrophil granulocyte
RHOA	neutrophil granulocyte
RHOF	neutrophil granulocyte
RHOG	neutrophil granulocyte
RIPOR2	neutrophil granulocyte
RNASE2	neutrophil granulocyte
RNASE3	neutrophil granulocyte
RNASET2	neutrophil granulocyte
S100A7	neutrophil granulocyte
S100A8	neutrophil granulocyte
S100A9	neutrophil granulocyte
S100A11	neutrophil granulocyte
S100A12	neutrophil granulocyte
S100P	neutrophil granulocyte
SCAMP1	neutrophil granulocyte
SDCBP	neutrophil granulocyte
SERPINB1	neutrophil granulocyte
SERPINB3	neutrophil granulocyte
SERPINB10	neutrophil granulocyte
SERPINB12	neutrophil granulocyte
SIGLEC14	neutrophil granulocyte
SIRPA	neutrophil granulocyte
SIRPB1	neutrophil granulocyte
SLC2A3	neutrophil granulocyte
SLC2A5	neutrophil granulocyte
SLC11A1	neutrophil granulocyte
SLC15A4	neutrophil granulocyte
SLC44A2	neutrophil granulocyte
SLCO4C1	neutrophil granulocyte
SLPI	neutrophil granulocyte
SNAP23	neutrophil granulocyte
SNAP25	neutrophil granulocyte
SNAP29	neutrophil granulocyte
SPTAN1	neutrophil granulocyte
SRP14	neutrophil granulocyte
STBD1	neutrophil granulocyte
STK10	neutrophil granulocyte
STK11IP	neutrophil granulocyte
SURF4	neutrophil granulocyte
SVIP	neutrophil granulocyte
SYNGR1	neutrophil granulocyte
TARM1	neutrophil granulocyte
TBC1D10C	neutrophil granulocyte
TCN1	neutrophil granulocyte
TICAM2	neutrophil granulocyte
TLR2	neutrophil granulocyte
TMBIM1	neutrophil granulocyte
TMC6	neutrophil granulocyte
TMEM30A	neutrophil granulocyte
TMEM63A	neutrophil granulocyte
TMEM173	neutrophil granulocyte
TMEM179B	neutrophil granulocyte
TNFAIP6	neutrophil granulocyte
TNFRSF1B	neutrophil granulocyte
TOLLIP	neutrophil granulocyte
TOM1	neutrophil granulocyte
TRAPPC1	neutrophil granulocyte
TRPM2	neutrophil granulocyte
TSPAN14	neutrophil granulocyte
TTR	neutrophil granulocyte
TUBB	neutrophil granulocyte
TUBB4B	neutrophil granulocyte
TXNDC5	neutrophil granulocyte
UBR4	neutrophil granulocyte
UNC13D	neutrophil granulocyte
VAMP8	neutrophil granulocyte
VAPA	neutrophil granulocyte
VAT1	neutrophil granulocyte
VCP	neutrophil granulocyte
VNN1	neutrophil granulocyte, progenitor
VNN2	neutrophil granulocyte
VPS35L	neutrophil granulocyte
XRCC5	neutrophil granulocyte
XRCC6	neutrophil granulocyte
YPEL5	neutrophil granulocyte
DSPP	odontoblast, odontocyte
OMP	olfactory receptor neuron
CNTF	oligodendrocyte
DUSP15	oligodendrocyte
MBP	oligodendrocyte, schwann cell
MOG	oligodendrocyte
MYRF	oligodendrocyte
PLP1	oligodendrocyte
QKI	oligodendrocyte
RTN4R	oligodendrocyte
BCAR4	oocyte
BMP15	oocyte
CD46	oocyte
DAZL	oocyte, spermatid, spermatogonium cell
EREG	oocyte
FIGLA	oocyte
H1FOO	oocyte
IZUMO1	oocyte
IZUMO2	oocyte
IZUMO3	oocyte
IZUMO4	oocyte
KHDC3L	oocyte
MOB4	oocyte
NLRP5	oocyte
NLRP8	oocyte
NOBOX	oocyte
OVGP1	oocyte
PANX1	oocyte
PANX2	oocyte
PARN	oocyte
REC8	oocyte, spermatocyte
SPA17	oocyte
SPAM1	oocyte
TP63	oocyte, progenitor
TRX-CAT2-1	oocyte
TUBB8	oocyte
WBP2NL	oocyte
ZAR1	oocyte
ZAR1L	oocyte
ZP1	oocyte
ZP2	oocyte
ZP3	oocyte
ZP4	oocyte
AR	osteoblast
BBS9	osteoblast
BGLAP	osteoblast, progenitor
BMP2K	osteoblast
BMP3	osteoblast
BMPER	osteoblast
CDH11	osteoblast
CHRDL2	osteoblast
CRTAC1	osteoblast, stem cell of osteoblasts
CTDSP1	osteoblast
DMP1	osteoblast
EBF2	osteoblast
ESRRG	osteoblast
FIGNL1	osteoblast
GDPD2	osteoblast
GLI3	osteoblast
GPM6B	osteoblast
HDAC6	osteoblast
HES1	osteoblast, progenitor
HEY1	osteoblast
HEY2	osteoblast
IBSP	osteoblast, osteoclast, osteocyte
MAF	osteoblast
MAPK3	osteoblast
MIR2861	osteoblast
RB1	osteoblast
SATB2	osteoblast
SP7	osteoblast
SRC	osteoblast
THNSL2	osteoblast
TNFRSF11B	osteoblast, osteoclast
TWIST2	osteoblast
UCMA	osteoblast
WWTR1	osteoblast
YES1	osteoblast
ZNF521	osteoblast
CALCR	osteoclast
CTSK	osteoclast
DNM2	osteoclast
OCSTAMP	osteoclast
PLEKHM1	osteoclast
PTPRO	osteoclast
SPP1	osteoclast
TAB2	osteoclast
TFEC	osteoclast
TNFSF11	osteoclast
ABR	outer hair cell of vestibular system of ear
EML1	outer hair cell of vestibular system of ear
ESPN	outer hair cell of vestibular system of ear, sensory transducer cells
HMX2	outer hair cell of vestibular system of ear
LHFPL5	outer hair cell of vestibular system of ear
LRTOMT	outer hair cell of vestibular system of ear
OTOG	outer hair cell of vestibular system of ear
OTOL1	outer hair cell of vestibular system of ear
GPR149	ovarian follicle cell, theca interna cell of ovarian follicle secreting estrogen
CLPS	pancreatic acinar cell
PLA2G1B	pancreatic acinar cell
PPY	pancreatic islets of langerhans alpha cells secreting glucagon
SLC30A8	pancreatic islets of langerhans alpha cells secreting glucagon
CERKL	photoreceptor blue-sensitive cone cell of eye, photoreceptor rod cells
CIB2	photoreceptor blue-sensitive cone cell of eye
CRX	photoreceptor blue-sensitive cone cell of eye, photoreceptor rod cells
IQCB1	photoreceptor blue-sensitive cone cell of eye
RPGRIP1	photoreceptor blue-sensitive cone cell of eye, photoreceptor rod cells
AADAT	progenitor
ABCB7	progenitor
ACADSB	progenitor
